date,group,mean_X,std_X,event_count
2025-12-15,WANNABE,126.59724106031555,372.58597626032184,104586
2025-12-16,INFLUENCER,1788.9660323818507,4098.7157564674735,4379
2025-12-16,WANNABE,125.83454401393425,269.29701306955906,103865
2025-12-17,INFLUENCER,1829.873566387048,3897.612078418616,4319
2025-12-17,WANNABE,130.85994870312558,291.69324234138514,108842
2025-12-18,INFLUENCER,1981.8859744906126,4229.521488278858,4914
2025-12-18,WANNABE,131.09287120113294,305.29179327657005,112117
2025-12-19,INFLUENCER,2107.3598530074787,4150.437330162913,4682
2025-12-19,WANNABE,134.17309786499007,366.3678466057198,107610
2025-12-20,INFLUENCER,1996.162876216616,3754.419435241185,4154
2025-12-20,WANNABE,132.71807519131326,461.73925487332133,103663
2025-12-21,INFLUENCER,1571.191373968935,3123.143212746624,3872
2025-12-21,WANNABE,131.12773923516625,304.37859498016894,98453
2025-12-22,INFLUENCER,1762.9823000233716,3376.7717511068504,4248
2025-12-22,WANNABE,122.8093345301704,260.0152235182941,103522
2025-12-23,INFLUENCER,1939.6892916358415,3465.5768172212993,4781
2025-12-23,WANNABE,129.93391811123115,358.08803098083666,108891
2025-12-24,INFLUENCER,1947.8583620233376,3780.462750710769,4242
2025-12-24,WANNABE,133.9174227729295,313.89042579344726,100381
2025-12-25,INFLUENCER,1665.9892029031066,2890.8839360471634,3383
2025-12-25,WANNABE,134.96729507406513,248.0236627821407,86904
2025-12-26,INFLUENCER,1510.933210001984,2498.1815085609364,3593
2025-12-26,WANNABE,135.61796579249977,285.17863613383946,87101
2025-12-27,INFLUENCER,1508.5162775772303,2222.508726590258,3793
2025-12-27,WANNABE,132.5035841386857,297.11172307309863,92176
2025-12-28,INFLUENCER,1409.982191353428,2198.3832460896883,3444
2025-12-28,WANNABE,131.20558633541302,285.54909818804856,94709
2025-12-29,INFLUENCER,1364.3311221118809,2255.2723935138933,3684
2025-12-29,WANNABE,128.8921090152997,261.4180342748144,99912
2025-12-30,INFLUENCER,1534.717595238128,2519.537861750328,4131
2025-12-30,WANNABE,127.82118895368629,230.95511092063535,103476
2025-12-31,INFLUENCER,1902.0861176616177,4001.5911727167986,4169
2025-12-31,WANNABE,131.82393608467495,260.81550264815246,109603
2026-01-01,INFLUENCER,1694.759303158698,3130.4619585522123,3825
2026-01-01,WANNABE,142.1403542826089,306.9280613657414,107227
2026-01-02,INFLUENCER,1796.3066117125743,3090.552330337374,4449
2026-01-02,WANNABE,140.91008807656786,294.6579729712442,103077
2026-01-03,INFLUENCER,2189.419038968463,3760.291858399462,5976
2026-01-03,WANNABE,150.0640837568339,526.4903080936251,154940
2026-01-04,INFLUENCER,2652.6495384251775,4619.230180903695,4581
2026-01-04,WANNABE,160.19791892315527,457.9391140852879,128793
2026-01-05,INFLUENCER,2437.9444226895307,4292.012743935738,5135
2026-01-05,WANNABE,151.01154969669824,349.02941613987923,127436
2026-01-06,INFLUENCER,2514.956593979891,4709.125361786062,5444
2026-01-06,WANNABE,147.9949117033595,325.87723631576216,134445
2026-01-07,INFLUENCER,2412.8448951450578,4722.883408582016,6203
2026-01-07,WANNABE,145.11355702812145,362.1072138697464,150136
2026-01-08,INFLUENCER,2463.3181471267117,6123.333199680977,7037
2026-01-08,WANNABE,152.05901261561002,328.07822058253845,170622
2026-01-09,INFLUENCER,2309.7895751647657,5261.95147738176,6526
2026-01-09,WANNABE,158.7121475428065,370.85499947051136,160065
2026-01-10,INFLUENCER,2125.101718404979,4276.879856561419,6245
2026-01-10,WANNABE,156.39594207064212,363.1109251892734,148149
2026-01-11,INFLUENCER,2636.8637752373775,5524.775885849885,5729
2026-01-11,WANNABE,165.94016061358752,581.9631966597857,143620
2026-01-12,INFLUENCER,2592.3969007339174,4999.887965667489,6546
2026-01-12,WANNABE,164.74482440436202,443.13785424051923,151688
2026-01-13,INFLUENCER,2548.101143465361,4753.111088404812,6535
2026-01-13,WANNABE,174.04247674259148,677.9700626298853,153307
2026-01-14,INFLUENCER,2350.2917820341086,4056.3036659502204,6267
2026-01-14,WANNABE,165.22215938560376,439.4421760607446,156707
2026-01-15,INFLUENCER,2604.48439008021,4489.047115697846,6413
2026-01-15,WANNABE,165.85059942117564,377.8547241002608,162322
2026-01-16,INFLUENCER,1998.7095949962202,3331.399251434683,5936
2026-01-16,WANNABE,167.01278265027074,386.7741238993016,155357
2026-01-17,INFLUENCER,2189.917319762003,4093.329958811635,5592
2026-01-17,WANNABE,168.3638534503755,414.0628625240656,149328
2026-01-18,INFLUENCER,1911.2539788536194,3568.6289251421163,5812
2026-01-18,WANNABE,176.77768762140477,472.6409997246019,152898
2026-01-19,INFLUENCER,2172.4131543096446,4184.956111687941,6224
2026-01-19,WANNABE,171.52246155142626,378.1362209359335,159490
2026-01-20,INFLUENCER,1978.0328249027298,3789.8668741100455,7029
2026-01-20,WANNABE,172.24200241471672,370.8162788235958,168764
2026-01-21,INFLUENCER,2245.8676231273016,4638.650767900364,7017
2026-01-21,WANNABE,179.45262609279104,358.89990051952896,179155
2026-01-22,INFLUENCER,2269.3441203810007,4896.06245853581,6659
2026-01-22,WANNABE,180.1096299802264,401.9525462345141,170566
2026-01-23,INFLUENCER,1877.7241532554829,4253.293263669542,6754
2026-01-23,WANNABE,175.18621435012724,433.37524537463787,167459
2026-01-24,INFLUENCER,2217.821560607969,5086.801338169766,8003
2026-01-24,WANNABE,177.86359597670415,376.4642778651227,206151
2026-01-25,INFLUENCER,2521.7061767153114,5753.258599935297,8950
2026-01-25,WANNABE,196.40950869452914,460.46013026182777,214480
2026-01-26,INFLUENCER,2698.5332074583607,5939.60600184011,7471
2026-01-26,WANNABE,215.87232819194912,600.9154063939469,191962
2026-01-27,INFLUENCER,2690.3323151744185,6606.104345996176,7833
2026-01-27,WANNABE,204.1404913784804,510.41782982611795,191971
2026-01-28,INFLUENCER,2795.5806818851615,6746.272655094401,8165
2026-01-28,WANNABE,202.52067032221953,481.9444942072721,185980
2026-01-29,INFLUENCER,2730.1055120796186,6552.868138596508,7739
2026-01-29,WANNABE,193.88275961808932,426.8153537544874,178974
2026-01-30,INFLUENCER,2228.5359066038122,4997.649426390821,8230
2026-01-30,WANNABE,199.2150296422582,574.067194986639,187425
2026-01-31,INFLUENCER,2601.835811114781,5868.679925873691,7666
2026-01-31,WANNABE,200.20785706645435,607.397313495596,178915
2026-02-01,INFLUENCER,2724.7312241619984,7214.635421938866,7977
2026-02-01,WANNABE,195.1812561465746,535.4171020165611,194648
2026-02-02,INFLUENCER,2677.1288377898063,6663.839278697684,7840
2026-02-02,WANNABE,208.07400264795228,561.0435948006154,175622
2026-02-03,INFLUENCER,2311.0023623228326,5523.69933517292,6293
2026-02-03,WANNABE,198.427651672541,475.5962578335565,137594
